# sketch,characterise_v2loop
# mode_number,2
# mode_name,2_freerun_ts_before
# label,C_b3
# ---- CHECK THE THREE LINES ABOVE BEFORE YOU KEEP THIS CAPTURE ----
# waiting 600 s for thermal settle - press any key to skip
# warm 0 s
# ----------------------------------------------------------
# n,16384
# fs_hz_window,1853.0617
# span_s,8.841044
# dt_mean_us,539.6144
# dt_sd_us,1.0073
# dt_min_us,539
# dt_max_us,545
# fs_hz_from_mean,1853.1751
# mean_code,1872.1941
# sd_code,0.9723
# min_code,1865
# max_code,1879
# mean_volts,1.508728
# sd_millivolts,0.7835
# adc,12bit_default_11dB_attenuation
# conv,linear_3.3_over_4095
# ----------------------------------------------------------
t_us,code
893600,1874
894139,1873
894678,1872
895217,1872
895757,1872
896297,1873
896836,1872
897375,1872
897914,1872
898456,1872
898995,1872
899534,1872
900073,1872
900617,1872
901156,1872
901696,1872
902235,1872
902775,1872
903315,1873
903854,1872
904394,1872
904933,1872
905474,1872
906014,1872
906553,1872
907097,1873
907636,1872
908176,1871
908715,1873
909254,1874
909794,1872
910333,1872
910872,1872
911412,1872
911951,1872
912490,1872
913029,1873
913568,1874
914107,1873
914647,1872
915186,1872
915726,1872
916266,1875
916805,1872
917346,1872
917885,1872
918424,1872
918963,1872
919502,1873
920041,1872
920580,1872
921119,1872
921658,1872
922197,1872
922736,1872
923276,1874
923816,1872
924356,1873
924895,1874
925434,1872
925973,1872
926513,1873
927052,1872
927592,1872
928132,1873
928671,1872
929211,1870
929750,1872
930289,1873
930829,1872
931368,1872
931907,1872
932448,1872
932987,1872
933526,1872
934065,1872
934608,1872
935147,1872
935687,1873
936226,1871
936765,1877
937304,1872
937843,1872
938382,1872
938922,1872
939461,1872
940001,1872
940541,1872
941080,1875
941624,1871
942164,1872
942703,1872
943242,1872
943781,1872
944321,1872
944860,1874
945399,1872
945939,1872
946479,1872
947020,1872
947559,1872
948098,1872
948637,1872
949177,1873
949717,1872
950257,1872
950796,1873
951335,1872
951874,1872
952413,1873
952952,1874
953491,1872
954030,1869
954569,1873
955110,1872
955649,1872
956188,1873
956727,1872
957266,1872
957805,1872
958344,1872
958884,1870
959423,1872
959962,1874
960501,1872
961040,1872
961579,1872
962118,1872
962657,1872
963197,1872
963736,1872
964275,1872
964815,1872
965354,1872
965893,1873
966432,1872
966972,1872
967511,1872
968050,1872
968590,1872
969129,1872
969669,1872
970208,1872
970748,1872
971287,1872
971826,1872
972365,1872
972904,1872
973444,1872
973983,1872
974523,1874
975062,1872
975606,1873
976145,1873
976684,1872
977223,1872
