# sketch,characterise_v2loop
# mode_number,0
# mode_name,0_sept_baseline_deadline_ts_after
# label,A1_sept_baseline
# ---- CHECK THE THREE LINES ABOVE BEFORE YOU KEEP THIS CAPTURE ----
# waiting 600 s for thermal settle - press any key to skip
# warm 0 s
# warm 30 s
# warm 60 s
# warm 90 s
# warm 120 s
# warm 150 s
# warm 180 s
# warm 210 s
# warm 240 s
# warm 270 s
# warm 300 s
# warm 330 s
# warm 360 s
# warm 390 s
# warm 420 s
# warm 450 s
# warm 480 s
# warm 510 s
# warm 540 s
# warm 570 s
# warm 600 s
# ----------------------------------------------------------
# n,16384
# fs_hz_window,1999.8779
# span_s,8.192000
# dt_mean_us,500.0002
# dt_sd_us,3.9999
# dt_min_us,496
# dt_max_us,504
# fs_hz_from_mean,1999.9993
# mean_code,1873.3261
# sd_code,1.3834
# min_code,1869
# max_code,1882
# mean_volts,1.509640
# sd_millivolts,1.1148
# adc,12bit_default_11dB_attenuation
# conv,linear_3.3_over_4095
# ----------------------------------------------------------
t_us,code
682543,1872
683039,1872
683543,1873
684039,1873
684543,1872
685039,1874
685543,1872
686039,1874
686543,1873
687039,1874
687543,1875
688039,1877
688543,1874
689039,1873
689543,1877
690039,1873
690543,1873
691039,1875
691543,1873
692039,1874
692543,1874
693039,1873
693543,1874
694039,1872
694543,1873
695039,1872
695543,1872
696039,1872
696543,1872
697039,1873
697543,1871
698039,1872
698543,1872
699039,1872
699543,1873
700039,1874
700543,1875
701039,1874
701543,1873
702039,1872
702543,1873
703039,1873
703543,1872
704039,1873
704543,1872
705039,1873
705543,1872
706039,1872
706543,1873
707039,1875
707543,1875
708039,1873
708543,1872
709039,1872
709543,1874
710039,1872
710543,1873
711039,1872
711543,1872
712039,1873
712543,1872
713039,1872
713543,1872
714039,1873
714543,1873
715039,1875
715543,1873
716039,1875
716543,1873
717039,1872
717543,1875
718039,1877
718543,1873
719039,1872
719543,1873
720039,1874
720543,1875
721039,1873
721543,1872
722039,1875
722543,1872
723039,1872
723543,1873
724039,1874
724543,1872
725039,1873
725543,1875
726039,1872
726543,1875
727039,1873
727543,1879
728039,1876
728543,1872
729039,1872
729543,1872
730039,1873
730543,1872
731039,1873
731543,1875
732039,1874
732543,1874
733039,1878
733543,1873
734039,1872
734543,1874
735039,1875
735543,1873
736039,1873
736543,1872
737039,1873
737543,1875
738039,1874
738543,1874
739039,1872
739543,1872
740039,1872
740543,1872
741039,1874
741543,1873
742039,1872
742543,1873
743039,1872
743543,1877
744039,1873
744543,1872
745039,1876
745543,1873
746039,1875
746543,1874
747039,1872
747543,1875
748039,1872
748543,1874
749039,1872
749543,1874
750039,1877
750543,1872
751039,1874
751543,1875
752039,1876
752543,1877
753039,1874
753543,1876
754039,1873
754543,1872
755039,1876
755543,1873
756039,1872
756543,1872
757039,1872
757543,1872
758039,1875
758543,1873
759039,1872
759543,1877
760039,1874
760543,1875
761039,1876
761543,1875
762039,1873
762543,1872
763039,1872
763543,1872
764039,1873
764543,1876
765039,1876
765543,1873
766039,1872
766543,1875
767039,1872
767543,1876
768039,1872
768543,1875
769039,1875
769543,1874
770039,1872
770543,1875
771039,1875
771543,1874
772039,1872
772543,1873
773039,1874
773543,1875
774039,1873
774543,1877
775039,1873
775543,1872
776039,1873
776543,1874
777039,1875
777543,1875
778039,1873
778543,1873
779039,1875
779543,1875
780039,1873
780543,1875
781039,1874
781543,1872
782039,1874
782543,1874
783039,1875
783543,1873
784039,1874
784543,1873
785039,1876
785543,1875
786039,1872
786543,1873
787039,1872
787543,1874
788039,1873
788543,1875
789039,1872
789543,1873
790039,1872
790543,1875
791039,1873
791543,1873
792039,1873
792543,1872
793039,1872
793543,1874
794039,1873
794543,1872
795039,1872
795543,1872
796039,1874
796543,1875
797039,1872
797543,1875
798039,1873
798543,1876
799039,1875
799543,1877
800039,1872
800543,1873
801039,1872
801543,1875
802039,1876
802543,1873
803039,1875
803543,1875
804039,1875
804543,1875
805039,1873
805543,1872
806039,1873
806543,1872
807039,1872
807543,1873
808039,1875
808543,1873
809039,1875
809543,1874
810039,1873
810543,1872
811039,1875
811543,1872
812039,1874
812543,1874
813039,1874
813543,1877
814039,1873
814543,1875
815039,1875
815543,1876
816039,1874
816543,1874
817039,1872
817543,1874
818039,1872
818543,1872
819039,1874
819543,1874
820039,1873
820543,1873
821039,1877
821543,1874
822039,1873
822543,1872
823039,1872
823543,1872
824039,1875
824543,1872
825039,1872
825543,1872
826039,1874
826543,1875
827039,1875
827543,1873
828039,1872
828543,1874
829039,1873
829543,1872
830039,1873
830543,1872
831039,1872
831543,1876
832039,1873
832543,1872
833039,1872
833543,1874
834039,1874
834543,1873
835039,1873
835543,1872
836039,1872
836543,1872
837039,1873
837543,1873
838039,1875
838543,1872
839039,1876
839543,1872
840039,1875
840543,1875
841039,1873
841543,1872
842039,1872
842543,1873
843039,1874
843543,1874
844039,1873
844543,1872
845039,1872
845543,1872
846039,1874
846543,1874
847039,1872
847543,1872
848039,1876
848543,1872
849039,1874
849543,1874
850039,1873
850543,1877
851039,1872
851543,1872
852039,1873
852543,1872
853039,1875
853543,1877
854039,1873
854543,1876
855039,1872
855543,1876
856039,1873
856543,1872
857039,1873
857543,1872
858039,1874
858543,1872
859039,1873
859543,1873
860039,1872
860543,1873
861039,1874
861543,1876
862039,1875
862543,1874
863039,1875
863543,1873
864039,1873
864543,1872
865039,1872
865543,1879
866039,1874
866543,1873
867039,1873
867543,1874
868039,1872
868543,1875
869039,1874
869543,1873
870039,1873
870543,1874
871039,1873
871543,1872
872039,1874
872543,1874
873039,1875
873543,1872
874039,1875
874543,1873
875039,1875
875543,1876
876039,1872
876543,1873
877039,1873
877543,1876
878039,1872
878543,1874
879039,1874
879543,1875
880039,1875
880543,1875
881039,1872
881543,1875
882039,1872
882543,1875
883039,1873
883543,1875
884039,1874
884543,1873
885039,1873
885543,1877
886039,1872
886543,1872
887039,1872
887543,1872
888039,1872
888543,1874
889039,1875
889543,1873
890039,1873
890543,1874
891039,1872
891543,1875
892039,1875
892543,1872
893039,1872
893543,1874
894039,1873
894543,1877
895039,1873
895543,1874
896039,1873
896543,1872
897039,1872
897543,1873
898039,1876
898543,1875
899039,1874
899543,1875
900039,1872
900543,1872
901039,1875
901543,1877
902039,1874
902543,1872
903039,1872
903543,1872
904039,1873
904543,1875
905039,1874
905543,1873
906039,1875
906543,1874
907039,1873
907543,1873
908039,1872
908543,1873
909039,1873
909543,1875
910039,1872
910543,1872
911039,1872
911543,1877
912039,1872
912543,1873
913039,1872
913543,1872
914039,1872
914543,1872
915039,1875
915543,1876
916039,1874
916543,1874
917039,1873
917543,1872
918039,1873
918543,1872
919039,1873
919543,1874
920039,1877
920543,1873
921039,1873
921543,1873
922039,1873
922543,1872
923039,1875
923543,1873
924039,1877
924543,1877
925039,1874
925543,1872
926039,1872
926543,1873
927039,1873
927543,1875
928039,1873
928543,1873
929039,1873
929543,1873
930039,1875
930543,1874
931039,1877
931543,1877
932039,1872
932543,1874
933039,1874
933543,1872
934039,1872
934543,1876
935039,1874
935543,1872
936039,1873
936543,1872
937039,1874
937543,1873
938039,1873
938543,1873
939039,1872
939543,1872
940039,1875
940543,1873
941039,1872
941543,1872
942039,1873
942543,1872
943039,1873
943543,1872
944039,1875
944543,1873
945039,1873
945543,1873
946039,1873
946543,1872
947039,1874
947543,1874
948039,1873
