# sketch,characterise_v2loop
# mode_number,3
# mode_name,3_freerun_ts_before_v2_arithmetic
# label,D_b3
# ---- CHECK THE THREE LINES ABOVE BEFORE YOU KEEP THIS CAPTURE ----
# waiting 600 s for thermal settle - press any key to skip
# warm 0 s
# measuring bias (Feather 2 DC midpoint), as V2 does
# bias_volts,1.508970
# ----------------------------------------------------------
# n,16384
# fs_hz_window,1815.6270
# span_s,9.023329
# dt_mean_us,550.7403
# dt_sd_us,1.2193
# dt_min_us,549
# dt_max_us,566
# fs_hz_from_mean,1815.7379
# mean_code,1872.2292
# sd_code,0.9553
# min_code,1863
# max_code,1879
# mean_volts,1.508756
# sd_millivolts,0.7698
# adc,12bit_default_11dB_attenuation
# conv,linear_3.3_over_4095
# crossings_pos,2949
# crossings_neg,2949
# sink,1421945341
# ----------------------------------------------------------
t_us,code
736971,1872
737521,1872
738071,1873
738624,1873
739175,1872
739725,1872
740275,1874
740826,1872
741377,1872
741928,1873
742478,1872
743029,1872
743579,1872
744134,1872
744684,1872
745234,1872
745785,1872
746335,1872
746885,1872
747435,1872
747987,1872
748537,1872
749087,1873
749638,1872
750189,1875
750740,1874
751290,1872
751841,1873
752392,1873
752942,1872
753494,1872
754043,1872
754593,1871
755147,1872
755697,1873
756249,1872
756800,1872
757350,1872
757901,1872
758451,1871
759001,1871
759551,1872
760101,1875
760652,1872
761203,1872
761753,1872
762303,1871
762854,1872
763404,1872
763953,1872
764503,1872
765054,1872
765603,1872
766157,1873
766708,1872
767259,1873
767811,1874
768361,1872
768911,1871
769461,1873
770013,1872
770563,1872
771113,1872
771663,1872
772213,1872
772764,1872
773314,1872
773863,1872
774413,1872
774963,1872
775514,1873
776064,1873
776615,1872
777169,1871
777719,1872
778269,1872
778820,1873
779370,1873
779921,1874
780471,1872
781022,1874
781573,1872
782127,1872
782678,1872
783228,1872
783778,1872
784329,1873
784880,1874
785430,1873
785984,1873
786535,1873
787086,1872
787637,1872
788187,1872
788738,1873
789289,1872
789840,1874
790391,1873
790941,1872
791492,1871
792043,1872
792593,1872
793148,1872
793698,1874
794249,1873
794799,1872
795349,1873
795901,1872
796451,1871
797002,1872
797551,1871
798102,1872
798652,1872
799202,1872
799753,1872
800302,1873
800854,1873
801404,1872
801956,1872
802505,1872
803055,1873
803606,1872
804161,1872
804712,1870
805262,1872
805813,1872
806363,1871
806912,1872
807462,1872
808013,1872
808563,1872
809113,1872
809664,1872
810214,1872
810763,1872
811313,1872
811863,1872
812413,1873
812964,1872
813516,1872
814066,1872
814617,1872
815170,1872
815721,1872
816271,1872
816821,1872
817371,1872
817922,1872
818472,1871
819023,1872
819572,1872
820127,1872
820677,1872
821227,1875
821777,1872
822328,1871
822879,1873
823430,1873
823981,1872
824531,1872
825081,1872
825631,1872
826181,1872
826732,1872
827282,1871
827833,1873
828384,1872
828934,1872
829484,1872
830034,1873
830585,1872
831141,1872
831691,1872
832241,1876
832792,1872
833342,1872
833892,1873
834443,1873
834994,1873
835544,1874
836094,1872
836645,1872
837195,1872
837746,1873
838297,1872
838847,1872
839397,1872
839948,1872
840499,1872
841049,1873
841600,1872
842155,1872
842706,1872
843256,1871
843806,1872
844356,1872
844906,1872
845456,1872
846007,1872
846558,1872
847108,1872
847659,1872
848209,1872
848759,1872
849309,1872
849860,1875
850411,1872
850962,1873
851512,1872
852064,1872
852613,1872
853167,1872
853718,1872
854268,1871
854818,1872
855368,1875
855920,1873
856470,1872
857021,1875
857572,1872
858127,1872
858678,1872
859228,1873
859780,1872
860331,1872
860881,1872
861431,1872
861985,1873
862537,1873
863086,1872
863638,1872
864188,1873
864739,1873
865289,1872
865841,1872
866391,1872
866941,1872
867491,1872
868042,1872
868592,1872
869146,1872
869697,1872
870247,1869
870797,1872
871347,1873
871897,1873
872447,1873
872999,1872
873549,1873
874100,1872
874651,1872
875201,1873
875753,1872
876304,1873
876855,1873
877405,1872
877957,1872
878506,1873
879058,1871
879608,1873
880163,1872
880714,1870
881265,1872
881815,1872
882365,1872
882915,1872
883465,1873
884016,1872
884567,1873
885118,1872
885670,1872
886220,1872
886770,1872
887320,1874
887872,1873
888422,1873
888971,1869
889522,1871
890073,1872
890624,1872
891174,1872
891724,1872
892274,1874
892826,1874
893376,1872
893927,1873
894477,1873
895027,1872
895578,1872
896132,1873
896683,1872
897234,1872
897785,1875
898336,1872
898887,1872
899437,1873
899988,1872
900539,1872
901089,1872
901639,1872
902189,1871
902739,1872
903289,1872
903840,1872
904390,1872
904941,1874
905491,1873
906041,1872
906592,1872
907146,1872
907696,1872
908246,1872
908796,1871
909347,1870
909896,1871
910446,1871
910997,1872
911548,1872
912098,1872
912648,1874
913199,1872
913751,1872
914300,1871
914850,1872
915400,1872
915950,1872
916501,1872
917051,1872
917600,1872
918154,1875
918705,1872
919256,1872
919806,1871
920356,1871
920906,1872
921456,1872
922008,1872
922557,1872
923107,1872
923658,1872
924208,1872
924757,1872
925307,1870
925857,1875
926408,1872
926959,1873
927510,1872
928061,1872
928611,1875
929166,1872
929716,1872
930266,1871
930817,1872
931367,1872
931917,1872
932467,1872
933020,1872
933570,1872
934125,1872
934676,1872
935226,1872
935775,1872
936325,1872
936876,1872
937426,1872
937977,1872
938528,1872
939078,1872
939628,1873
940179,1871
940730,1872
941280,1872
941831,1872
942381,1872
942931,1872
943481,1871
944031,1872
944582,1872
945136,1873
945687,1873
946237,1872
946788,1872
947338,1872
947888,1873
948439,1871
948991,1872
949541,1872
950092,1872
950642,1872
951192,1872
951743,1874
952294,1871
952845,1874
953396,1872
953946,1872
954496,1872
955046,1872
955596,1872
956150,1872
956700,1872
957250,1872
957801,1873
958351,1870
958902,1872
959452,1873
960004,1872
960555,1872
961105,1874
961655,1872
962206,1873
962758,1877
963308,1872
963860,1872
964410,1872
964960,1872
965510,1872
966060,1872
966611,1874
967166,1874
967716,1872
968267,1872
968818,1873
969369,1873
969918,1872
970469,1872
971021,1872
971571,1872
972126,1872
972677,1873
973228,1873
973777,1871
974328,1873
974879,1872
975430,1872
975984,1872
976535,1874
977086,1873
977637,1873
978187,1871
978739,1872
979289,1872
979840,1872
980390,1874
980942,1872
981492,1872
982043,1871
982593,1873
983148,1872
983699,1873
984250,1873
984801,1872
985351,1872
985901,1872
986451,1874
987003,1873
987552,1872
988104,1873
988655,1872
989205,1871
989755,1871
990305,1872
990855,1876
991406,1873
991956,1872
992508,1872
993058,1872
993608,1872
994162,1872
994713,1871
995263,1872
995813,1872
996363,1874
996913,1874
997463,1872
998015,1872
998565,1870
999115,1871
999665,1873
1000216,1872
1000767,1872
1001317,1872
1001867,1872
1002417,1872
1002968,1872
1003517,1872
1004067,1872
1004618,1872
1005172,1872
1005721,1872
1006271,1872
1006821,1877
1007372,1873
1007923,1872
1008473,1872
1009024,1872
1009573,1871
1010127,1872
1010678,1873
1011229,1872
1011779,1872
1012329,1872
1012879,1872
1013430,1872
1013980,1872
1014530,1872
1015080,1872
1015631,1872
1016181,1872
1016730,1872
1017281,1872
1017831,1873
1018382,1872
1018932,1872
1019483,1872
1020032,1872
1020582,1872
1021136,1872
1021686,1872
1022236,1872
1022786,1872
1023336,1872
1023886,1872
1024437,1872
1024987,1872
1025537,1872
1026087,1872
1026638,1872
1027188,1872
1027738,1872
1028288,1872
1028838,1872
1029388,1874
1029939,1874
1030489,1874
1031039,1873
1031590,1872
1032144,1870
1032694,1872
1033244,1871
1033794,1873
1034345,1872
1034896,1872
1035446,1871
1035996,1872
1036546,1873
1037097,1872
1037649,1872
1038199,1872
1038748,1872
1039298,1872
1039848,1872
1040398,1872
1040948,1871
1041498,1872
1042048,1872
1042598,1873
1043153,1872
1043705,1872
1044255,1872
1044806,1873
1045357,1872
1045907,1872
1046457,1872
1047008,1873
1047558,1873
1048108,1872
1048660,1873
1049211,1873
1049760,1872
1050311,1874
1050862,1873
1051412,1870
1051964,1872
1052515,1872
1053066,1872
1053616,1872
1054169,1873
1054720,1872
1055271,1872
1055821,1873
1056372,1871
1056923,1872
1057473,1873
1058025,1872
1058576,1872
1059130,1872
1059680,1872
1060230,1873
1060781,1872
1061332,1873
1061883,1872
1062435,1872
1062987,1872
1063537,1873
1064088,1873
1064638,1872
1065188,1872
1065738,1873
1066289,1872
1066840,1872
1067390,1875
1067942,1873
1068491,1874
1069041,1872
1069592,1872
1070147,1872
1070696,1873
1071247,1872
1071798,1873
1072349,1874
1072899,1871
1073451,1872
1074001,1872
1074552,1872
1075102,1873
